# Version 0.0
# Observable: $\frac{1}{N_{jet}}\frac{dN}{rdr}$
# Subobservable: r
# Title: r distributions for $p_T$ bin 12.0-14.5
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 3.000000e-01
# YLims: 9.000000e-01 1.100000e+03
# xmin xmax y y_err
0.000000e+00 5.000000e-02 3.330000e+02 6.239391e+01
5.000000e-02 1.000000e-01 1.569000e+02 2.209072e+01
1.000000e-01 1.500000e-01 8.300000e+01 1.025914e+01
1.500000e-01 2.000000e-01 4.550000e+01 8.139410e+00
2.000000e-01 2.500000e-01 2.680000e+01 6.140033e+00
2.500000e-01 3.000000e-01 9.100000e+00 2.844293e+00
