# Version 0.0
# Observable: $\frac{1}{N_{jet}}\frac{dN}{rdr}$
# Subobservable: r
# Title: r distributions for $p_T$ bin 17.5-20.5
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 3.000000e-01
# YLims: 9.000000e+00 1.100000e+03
# xmin xmax y y_err
0.000000e+00 5.000000e-02 4.610000e+02 8.982205e+01
5.000000e-02 1.000000e-01 1.920000e+02 2.376973e+01
1.000000e-01 1.500000e-01 8.830000e+01 1.300500e+01
1.500000e-01 2.000000e-01 4.890000e+01 8.688498e+00
2.000000e-01 2.500000e-01 2.850000e+01 7.473286e+00
2.500000e-01 3.000000e-01 1.060000e+01 3.517101e+00
