# Version 0.0
# Observable: $\frac{1}{N_{jet}}\frac{dN}{rdr}$
# Subobservable: r
# Title: r distributions for $p_T$ bin 9.0-10.0
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 3.000000e-01
# YLims: 9.000000e-01 1.100000e+03
# xmin xmax y y_err
0.000000e+00 5.000000e-02 2.850000e+02 5.301566e+01
5.000000e-02 1.000000e-01 1.308000e+02 2.663175e+01
1.000000e-01 1.500000e-01 7.340000e+01 1.343019e+01
1.500000e-01 2.000000e-01 4.410000e+01 5.323533e+00
2.000000e-01 2.500000e-01 2.100000e+01 6.212890e+00
2.500000e-01 3.000000e-01 7.170000e+00 2.396769e+00
