# Version 0.0
# Observable: $\frac{1}{N_{jet}}\frac{dN}{d\xi}$
# Subobservable: $\xi$
# Title: $\xi$ distribution for $p_T$ bin 24.5-29.0
# XScale: linear
# YScale: log
# XLims: 5.000000e-01 4.750000e+00
# YLims: 9.000000e-03 1.100000e+01
# xmin xmax y y_err
5.000000e-01 1.000000e+00 8.600000e-01 2.080865e-01
1.000000e+00 1.500000e+00 8.400000e-01 2.213594e-01
1.500000e+00 2.000000e+00 9.800000e-01 1.655295e-01
2.000000e+00 2.500000e+00 1.030000e+00 1.655295e-01
2.500000e+00 3.000000e+00 7.600000e-01 2.184033e-01
3.000000e+00 3.500000e+00 5.700000e-01 2.280351e-01
3.500000e+00 3.750000e+00 3.600000e-01 2.039608e-01
3.750000e+00 4.000000e+00 1.900000e-01 9.433981e-02
4.000000e+00 4.250000e+00 5.900000e-02 1.230000e-01
4.250000e+00 4.500000e+00 1.040000e-01 7.368175e-02
4.500000e+00 4.750000e+00 6.250000e-02 6.288664e-02
