# Version 0.0
# Observable: $\frac{1}{N_{jet}}\frac{dN}{rdr}$
# Subobservable: r
# Title: r distributions for $p_T$ bin 20.5-24.5
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 3.000000e-01
# YLims: 9.000000e+00 1.100000e+03
# xmin xmax y y_err
0.000000e+00 5.000000e-02 5.460000e+02 1.249520e+02
5.000000e-02 1.000000e-01 2.060000e+02 2.657066e+01
1.000000e-01 1.500000e-01 8.000000e+01 1.772005e+01
1.500000e-01 2.000000e-01 4.470000e+01 8.415462e+00
2.000000e-01 2.500000e-01 2.310000e+01 6.744627e+00
2.500000e-01 3.000000e-01 1.030000e+01 4.016217e+00
