# Version 0.0
# Observable: $\frac{1}{2\pi{p_{T}}}\frac{d^2\sigma}{dp_{T}dy}\left[mb(GeV^{-2})c^3\right]$
# Subobservable: $p_T \left[GeV\right]$
# Title: Invariant Cross Section for Kaon$^+$ (y= 3.3)
# XScale: linear
# YScale: log
# XLims: 8.000000e-01 3.800000e+00
# YLims: 9.000000e-07 1.100000e+00
# xmin xmax y y_err
8.000000e-01 8.500000e-01 1.426000e-01 2.466779e-02
8.500000e-01 9.000000e-01 1.861000e-01 2.574490e-02
9.000000e-01 9.500000e-01 1.781000e-01 2.420331e-02
9.500000e-01 1.000000e+00 1.483000e-01 2.030394e-02
1.000000e+00 1.100000e+00 9.313000e-02 1.625347e-02
1.100000e+00 1.200000e+00 5.131000e-02 8.935821e-03
1.200000e+00 1.300000e+00 2.883000e-02 4.598619e-03
1.300000e+00 1.400000e+00 2.254000e-02 3.548197e-03
1.400000e+00 1.500000e+00 1.535000e-02 2.416775e-03
1.500000e+00 1.600000e+00 1.100000e-02 1.743474e-03
1.600000e+00 1.700000e+00 7.318000e-03 1.172502e-03
1.700000e+00 1.800000e+00 4.865000e-03 8.043109e-04
1.800000e+00 1.900000e+00 4.002000e-03 6.807063e-04
1.900000e+00 2.000000e+00 2.045000e-03 3.422426e-04
2.000000e+00 2.200000e+00 1.078000e-03 1.729566e-04
2.200000e+00 2.400000e+00 5.803000e-04 9.325798e-05
2.400000e+00 2.600000e+00 2.770000e-04 4.558037e-05
2.600000e+00 3.000000e+00 8.993000e-05 1.511774e-05
3.000000e+00 3.400000e+00 2.688000e-05 6.951525e-06
3.400000e+00 3.800000e+00 1.003000e-05 3.856125e-06
