# Version 0.0
# Observable: $\frac{1}{N_{jet}}\frac{dN}{d\xi}$
# Subobservable: $\xi$
# Title: $\xi$ distribution for $p_T$ bin 17.5-20.5
# XScale: linear
# YScale: log
# XLims: 5.000000e-01 4.750000e+00
# YLims: 9.000000e-03 1.100000e+01
# xmin xmax y y_err
5.000000e-01 1.000000e+00 7.600000e-01 6.403124e-02
1.000000e+00 1.500000e+00 9.440000e-01 1.925123e-01
1.500000e+00 2.000000e+00 1.054000e+00 1.600312e-01
2.000000e+00 2.500000e+00 1.010000e+00 1.836355e-01
2.500000e+00 3.000000e+00 7.000000e-01 2.060510e-01
3.000000e+00 3.500000e+00 4.010000e-01 1.379311e-01
3.500000e+00 3.750000e+00 2.200000e-01 5.456189e-02
3.750000e+00 4.000000e+00 1.580000e-01 1.053043e-01
4.000000e+00 4.250000e+00 9.600000e-02 2.668099e-01
4.250000e+00 4.500000e+00 7.600000e-02 7.616430e-02
4.500000e+00 4.750000e+00 5.410000e-02 3.205027e-02
