# Version 0.0
# Observable: $1/N_{jets}$
# Subobservable: $R_{g}$
# Title: $R=0.4 ~ 20 < p_{T} < 25$ GeV/$c$
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 4.500000e-01
# YLims: 9.000000e-03 1.100000e+01
# xmin xmax y y_err
0.000000e+00 5.000000e-02 5.030000e-01 2.174511e-01
5.000000e-02 1.000000e-01 1.370000e+00 3.045932e-01
1.000000e-01 1.500000e-01 2.681000e+00 2.665821e-01
1.500000e-01 2.000000e-01 3.682000e+00 1.273460e-01
2.000000e-01 2.500000e-01 3.613000e+00 8.570298e-02
2.500000e-01 3.000000e-01 3.467000e+00 2.580271e-01
3.000000e-01 3.500000e-01 3.006000e+00 3.011246e-01
3.500000e-01 4.000000e-01 1.614000e+00 1.425553e-01
4.000000e-01 4.500000e-01 6.300000e-02 2.906888e-02
