# Version 0.0
# Observable: $\frac{1}{N_{jet}}(j_T/p_T^{jet})\frac{dN}{d(j_T/p_T^{jet})}$
# Subobservable: $j_T/p_T^{jet}$
# Title: $j_T$ distributions for $p_T$ bin 9.0-10.0
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 8.750000e-02
# YLims: 9.000000e-02 1.100000e+04
# xmin xmax y y_err
0.000000e+00 1.250000e-02 5.950000e+03 2.960828e+03
1.250000e-02 2.500000e-02 2.623000e+03 6.414125e+02
2.500000e-02 3.750000e-02 1.298000e+03 1.784040e+02
3.750000e-02 5.000000e-02 5.200000e+02 7.034913e+01
5.000000e-02 6.250000e-02 1.640000e+02 2.927456e+01
6.250000e-02 7.500000e-02 3.900000e+01 9.749359e+00
7.500000e-02 8.750000e-02 4.300000e-01 4.767599e-01
