# Version 0.0
# Observable: $\frac{1}{N_{jet}}(j_T/p_T^{jet})\frac{dN}{d(j_T/p_T^{jet})}$
# Subobservable: $j_T/p_T^{jet}$
# Title: $j_T$ distributions for $p_T$ bin 20.5-24.5
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 7.500000e-02
# YLims: 9.000000e-02 1.100000e+05
# xmin xmax y y_err
0.000000e+00 1.250000e-02 1.630000e+04 3.931921e+03
1.250000e-02 2.500000e-02 4.370000e+03 6.264184e+02
2.500000e-02 3.750000e-02 8.300000e+02 1.992486e+02
3.750000e-02 5.000000e-02 2.300000e+02 6.403124e+01
5.000000e-02 6.250000e-02 2.300000e+01 1.476482e+01
6.250000e-02 7.500000e-02 5.900000e-01 4.547439e+00
