# Version 0.0
# Observable: $E\frac{d^3\sigma}{dp^3}$ ($\mu b c^3/GeV^2$)
# Subobservable: Leading $E_\pi$ (GeV)
# Title: Inclusive $\pi^0$ Cross Section vs Leading $E_\pi$
# XScale: linear
# YScale: log
# XLims: 3.000000e+01 5.500000e+01
# YLims: 9.000000e-03 1.100000e+02
# xmin xmax y y_err
3.000000e+01 3.500000e+01 1.080100e+01 2.397158e+00
3.500000e+01 4.000000e+01 3.683000e+00 6.660818e-01
4.000000e+01 4.500000e+01 1.004000e+00 1.604618e-01
4.500000e+01 5.000000e+01 3.420000e-01 6.768309e-02
5.000000e+01 5.500000e+01 8.400000e-02 2.184033e-02
