# Version 0.0
# Observable: $1/N_{jets}$
# Subobservable: $z_{g}$
# Title: $R=0.2 ~ 15 < p_{T} < 20$ GeV/$c$
# XScale: linear
# YScale: log
# XLims: 1.000000e-01 5.000000e-01
# YLims: 9.000000e-01 1.100000e+01
# xmin xmax y y_err
1.000000e-01 1.500000e-01 3.306000e+00 1.946124e-01
1.500000e-01 2.000000e-01 2.880000e+00 1.450000e-01
2.000000e-01 2.500000e-01 2.561000e+00 9.617692e-02
2.500000e-01 3.000000e-01 2.364000e+00 1.256742e-01
3.000000e-01 3.500000e-01 2.118000e+00 2.376089e-01
3.500000e-01 4.000000e-01 2.100000e+00 1.303840e-01
4.000000e-01 4.500000e-01 1.900000e+00 2.643199e-01
4.500000e-01 5.000000e-01 2.141000e+00 1.797137e-01
