# Version 0.0
# Observable: $1/N dN/dM [c^{2}/GeV]$
# Subobservable: $M [GeV/c^{2}]$
# Title: $R=0.4 ~ 30 < p_{T} < 40$ GeV/$c$
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 1.400000e+01
# YLims: 9.000000e-05 1.100000e+00
# xmin xmax y y_err
0.000000e+00 1.000000e+00 1.070000e-03 1.214949e-03
1.000000e+00 2.000000e+00 1.270000e-02 3.228002e-03
2.000000e+00 3.000000e+00 6.900000e-02 1.412834e-02
3.000000e+00 4.000000e+00 1.533000e-01 1.519079e-02
4.000000e+00 5.000000e+00 2.304000e-01 1.341231e-02
5.000000e+00 6.000000e+00 1.955000e-01 1.125877e-02
6.000000e+00 7.000000e+00 1.533000e-01 1.708479e-02
7.000000e+00 8.000000e+00 9.340000e-02 1.404315e-02
8.000000e+00 9.000000e+00 5.130000e-02 1.303112e-02
9.000000e+00 1.000000e+01 2.520000e-02 4.176123e-03
1.000000e+01 1.100000e+01 1.080000e-02 5.015974e-03
1.100000e+01 1.200000e+01 2.650000e-03 1.803996e-03
1.200000e+01 1.300000e+01 9.140000e-04 1.200375e-03
