# Version 0.0
# Observable: $1/N dN/dM_{g} [c^{2}/GeV]$
# Subobservable: $M_{g} [GeV/c^{2}]$
# Title: $R=0.6 ~ 30 < p_{T} < 40$ GeV/$c$
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 1.400000e+01
# YLims: 9.000000e-04 1.100000e+00
# xmin xmax y y_err
0.000000e+00 1.000000e+00 1.830000e-02 5.063596e-03
1.000000e+00 2.000000e+00 9.010000e-02 9.159148e-03
2.000000e+00 3.000000e+00 1.557000e-01 1.121784e-02
3.000000e+00 4.000000e+00 1.476000e-01 1.113059e-02
4.000000e+00 5.000000e+00 1.315000e-01 8.158431e-03
5.000000e+00 6.000000e+00 1.129000e-01 3.001666e-03
6.000000e+00 7.000000e+00 9.510000e-02 7.180529e-03
7.000000e+00 8.000000e+00 7.040000e-02 5.080354e-03
8.000000e+00 9.000000e+00 5.210000e-02 7.034913e-03
9.000000e+00 1.000000e+01 4.650000e-02 5.048762e-03
1.000000e+01 1.100000e+01 3.340000e-02 8.030567e-03
1.100000e+01 1.200000e+01 2.530000e-02 1.969772e-03
1.200000e+01 1.300000e+01 1.300000e-02 5.024938e-03
1.300000e+01 1.400000e+01 8.300000e-03 4.031129e-03
