# Version 0.0
# Observable: $1/N_{jets}$
# Subobservable: $R_{g}$
# Title: $R=0.6 ~ 20 < p_{T} < 25$ GeV/$c$
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 6.500000e-01
# YLims: 9.000000e-03 1.100000e+01
# xmin xmax y y_err
0.000000e+00 5.000000e-02 3.510000e-01 1.091650e-01
5.000000e-02 1.000000e-01 8.400000e-01 1.372334e-01
1.000000e-01 1.500000e-01 1.761000e+00 1.964306e-01
1.500000e-01 2.000000e-01 2.403000e+00 1.346291e-01
2.000000e-01 2.500000e-01 2.436000e+00 7.397973e-02
2.500000e-01 3.000000e-01 2.224000e+00 1.912616e-01
3.000000e-01 3.500000e-01 2.167000e+00 1.014002e-01
3.500000e-01 4.000000e-01 2.072000e+00 3.420526e-02
4.000000e-01 4.500000e-01 1.952000e+00 1.233288e-01
4.500000e-01 5.000000e-01 1.810000e+00 7.641989e-02
5.000000e-01 5.500000e-01 1.298000e+00 1.741407e-01
5.500000e-01 6.000000e-01 6.310000e-01 1.101136e-01
6.000000e-01 6.500000e-01 5.100000e-02 8.062258e-03
