# Version 0.0
# Observable: $1/N dN/dM_{g} [c^{2}/GeV]$
# Subobservable: $M_{g} [GeV/c^{2}]$
# Title: $R=0.4 ~ 25 < p_{T} < 30$ GeV/$c$
# XScale: linear
# YScale: log
# XLims: 0.000000e+00 1.200000e+01
# YLims: 9.000000e-04 1.100000e+00
# xmin xmax y y_err
0.000000e+00 1.000000e+00 2.940000e-02 7.045566e-03
1.000000e+00 2.000000e+00 1.137000e-01 1.408013e-02
2.000000e+00 3.000000e+00 1.858000e-01 3.504126e-02
3.000000e+00 4.000000e+00 2.124000e-01 1.114630e-02
4.000000e+00 5.000000e+00 1.813000e-01 5.220153e-03
5.000000e+00 6.000000e+00 1.278000e-01 8.075271e-03
6.000000e+00 7.000000e+00 7.870000e-02 8.039900e-03
7.000000e+00 8.000000e+00 4.330000e-02 8.009994e-03
8.000000e+00 9.000000e+00 1.744000e-02 8.002756e-03
9.000000e+00 1.000000e+01 7.130000e-03 5.001210e-03
1.000000e+01 1.100000e+01 1.230000e-03 1.200427e-03
